incident_id,actual_root_cause,predicted_root_cause,top3_root_causes,confidence,top3_hit
RAW-INC-1690,No strong failure pattern detected,No strong failure pattern detected,Insufficient HDFS block replicas | Network or hardware performance degradation | Network or downstream timeout,1.0,0
RAW-INC-0444,No strong failure pattern detected,No strong failure pattern detected,Insufficient HDFS block replicas | Network or hardware performance degradation | Network or downstream timeout,1.0,0
RAW-INC-1915,No strong failure pattern detected,No strong failure pattern detected,Insufficient HDFS block replicas | Network or hardware performance degradation | Network or downstream timeout,1.0,0
RAW-INC-1913,No strong failure pattern detected,No strong failure pattern detected,Insufficient HDFS block replicas | Network or hardware performance degradation | Network or downstream timeout,1.0,0
RAW-INC-1427,No strong failure pattern detected,No strong failure pattern detected,Insufficient HDFS block replicas | Network or hardware performance degradation | Network or downstream timeout,1.0,0
RAW-INC-2979,No strong failure pattern detected,No strong failure pattern detected,Insufficient HDFS block replicas | Network or hardware performance degradation | Network or downstream timeout,1.0,0
RAW-INC-1757,No strong failure pattern detected,No strong failure pattern detected,Insufficient HDFS block replicas | Network or hardware performance degradation | Network or downstream timeout,1.0,0
RAW-INC-2695,No strong failure pattern detected,No strong failure pattern detected,Insufficient HDFS block replicas | Network or hardware performance degradation | Network or downstream timeout,1.0,0
RAW-INC-0858,No strong failure pattern detected,No strong failure pattern detected,Insufficient HDFS block replicas | Network or hardware performance degradation | Network or downstream timeout,1.0,0
RAW-INC-2088,No strong failure pattern detected,No strong failure pattern detected,Insufficient HDFS block replicas | Network or hardware performance degradation | Network or downstream timeout,1.0,0
RAW-INC-0502,No strong failure pattern detected,No strong failure pattern detected,Insufficient HDFS block replicas | Network or hardware performance degradation | Network or downstream timeout,1.0,0
RAW-INC-1252,No strong failure pattern detected,No strong failure pattern detected,Insufficient HDFS block replicas | Network or hardware performance degradation | Network or downstream timeout,1.0,0
RAW-INC-1367,No strong failure pattern detected,No strong failure pattern detected,Insufficient HDFS block replicas | Network or hardware performance degradation | Network or downstream timeout,1.0,0
RAW-INC-2334,No strong failure pattern detected,No strong failure pattern detected,Insufficient HDFS block replicas | Network or hardware performance degradation | Network or downstream timeout,1.0,0
RAW-INC-0204,No strong failure pattern detected,No strong failure pattern detected,Insufficient HDFS block replicas | Network or hardware performance degradation | Network or downstream timeout,1.0,0
RAW-INC-2554,No strong failure pattern detected,No strong failure pattern detected,Insufficient HDFS block replicas | Network or hardware performance degradation | Network or downstream timeout,1.0,0
RAW-INC-0175,No strong failure pattern detected,No strong failure pattern detected,Insufficient HDFS block replicas | Network or hardware performance degradation | Network or downstream timeout,1.0,0
RAW-INC-1361,No strong failure pattern detected,No strong failure pattern detected,Insufficient HDFS block replicas | Network or hardware performance degradation | Network or downstream timeout,1.0,0
RAW-INC-0480,No strong failure pattern detected,No strong failure pattern detected,Insufficient HDFS block replicas | Network or hardware performance degradation | Network or downstream timeout,1.0,0
RAW-INC-0121,No strong failure pattern detected,No strong failure pattern detected,Insufficient HDFS block replicas | Network or hardware performance degradation | Network or downstream timeout,1.0,0
RAW-INC-2549,No strong failure pattern detected,No strong failure pattern detected,Insufficient HDFS block replicas | Network or hardware performance degradation | Network or downstream timeout,1.0,0
RAW-INC-0512,No strong failure pattern detected,No strong failure pattern detected,Insufficient HDFS block replicas | Network or hardware performance degradation | Network or downstream timeout,1.0,0
RAW-INC-0507,No strong failure pattern detected,No strong failure pattern detected,Insufficient HDFS block replicas | Network or hardware performance degradation | Network or downstream timeout,1.0,0
RAW-INC-0933,No strong failure pattern detected,No strong failure pattern detected,Insufficient HDFS block replicas | Network or hardware performance degradation | Network or downstream timeout,1.0,0
RAW-INC-0573,No strong failure pattern detected,No strong failure pattern detected,Insufficient HDFS block replicas | Network or hardware performance degradation | Network or downstream timeout,1.0,0
RAW-INC-0299,No strong failure pattern detected,No strong failure pattern detected,Insufficient HDFS block replicas | Network or hardware performance degradation | Network or downstream timeout,1.0,0
RAW-INC-1886,No strong failure pattern detected,No strong failure pattern detected,Insufficient HDFS block replicas | Network or hardware performance degradation | Network or downstream timeout,1.0,0
RAW-INC-0189,No strong failure pattern detected,No strong failure pattern detected,Insufficient HDFS block replicas | Network or hardware performance degradation | Network or downstream timeout,1.0,0
RAW-INC-2654,No strong failure pattern detected,No strong failure pattern detected,Insufficient HDFS block replicas | Network or hardware performance degradation | Network or downstream timeout,1.0,0
RAW-INC-0424,No strong failure pattern detected,No strong failure pattern detected,Insufficient HDFS block replicas | Network or hardware performance degradation | Network or downstream timeout,1.0,0
RAW-INC-1310,No strong failure pattern detected,No strong failure pattern detected,Insufficient HDFS block replicas | Network or hardware performance degradation | Network or downstream timeout,1.0,0
RAW-INC-0599,No strong failure pattern detected,No strong failure pattern detected,Insufficient HDFS block replicas | Network or hardware performance degradation | Network or downstream timeout,1.0,0
RAW-INC-0652,No strong failure pattern detected,No strong failure pattern detected,Insufficient HDFS block replicas | Network or hardware performance degradation | Network or downstream timeout,1.0,0
RAW-INC-1643,No strong failure pattern detected,No strong failure pattern detected,Insufficient HDFS block replicas | Network or hardware performance degradation | Network or downstream timeout,1.0,0
RAW-INC-0938,No strong failure pattern detected,No strong failure pattern detected,Insufficient HDFS block replicas | Network or hardware performance degradation | Network or downstream timeout,1.0,0
RAW-INC-2861,No strong failure pattern detected,No strong failure pattern detected,Insufficient HDFS block replicas | Network or hardware performance degradation | Network or downstream timeout,1.0,0
RAW-INC-2645,No strong failure pattern detected,No strong failure pattern detected,Insufficient HDFS block replicas | Network or hardware performance degradation | Network or downstream timeout,1.0,0
RAW-INC-0839,No strong failure pattern detected,No strong failure pattern detected,Insufficient HDFS block replicas | Network or hardware performance degradation | Network or downstream timeout,1.0,0
