incident_id,dataset,service,severity,alert,logs,metrics,root_cause,resolution,mttr_minutes_baseline,source
RAW-INC-0079,bgl,bgl-kernel,P1,Operational event,- 1117838582 2005.06.03 R02-M1-N0-C:J12-U11 2005-06-03-15.43.02.061263 R02-M1-N0-C:J12-U11 RAS KERNEL INFO instruction cache parity error corrected,"replication_factor=1,target=3",No strong failure pattern detected,"Monitor logs, correlate with related alerts, and escalate if repeated.",52,public_raw_logs
RAW-INC-0080,bgl,bgl-kernel,P1,Operational event,- 1117838582 2005.06.03 R02-M1-N0-C:J12-U11 2005-06-03-15.43.02.228021 R02-M1-N0-C:J12-U11 RAS KERNEL INFO instruction cache parity error corrected,node_health=degraded,No strong failure pattern detected,"Monitor logs, correlate with related alerts, and escalate if repeated.",50,public_raw_logs
RAW-INC-0081,bgl,bgl-kernel,P1,Operational event,- 1117838582 2005.06.03 R02-M1-N0-C:J12-U11 2005-06-03-15.43.02.388730 R02-M1-N0-C:J12-U11 RAS KERNEL INFO instruction cache parity error corrected,"replication_factor=1,target=3",No strong failure pattern detected,"Monitor logs, correlate with related alerts, and escalate if repeated.",53,public_raw_logs
RAW-INC-0082,bgl,bgl-kernel,P1,Operational event,- 1117838582 2005.06.03 R02-M1-N0-C:J12-U11 2005-06-03-15.43.02.531785 R02-M1-N0-C:J12-U11 RAS KERNEL INFO instruction cache parity error corrected,"replication_factor=1,target=3",No strong failure pattern detected,"Monitor logs, correlate with related alerts, and escalate if repeated.",73,public_raw_logs
RAW-INC-0083,bgl,bgl-kernel,P1,Operational event,- 1117838582 2005.06.03 R02-M1-N0-C:J12-U11 2005-06-03-15.43.02.668455 R02-M1-N0-C:J12-U11 RAS KERNEL INFO instruction cache parity error corrected,node_health=degraded,No strong failure pattern detected,"Monitor logs, correlate with related alerts, and escalate if repeated.",52,public_raw_logs
RAW-INC-0084,bgl,bgl-kernel,P1,Operational event,- 1117838582 2005.06.03 R02-M1-N0-C:J12-U11 2005-06-03-15.43.02.824641 R02-M1-N0-C:J12-U11 RAS KERNEL INFO instruction cache parity error corrected,node_health=degraded,No strong failure pattern detected,"Monitor logs, correlate with related alerts, and escalate if repeated.",47,public_raw_logs
RAW-INC-0085,bgl,bgl-kernel,P1,Operational event,- 1117838583 2005.06.03 R02-M1-N0-C:J12-U11 2005-06-03-15.43.03.047861 R02-M1-N0-C:J12-U11 RAS KERNEL INFO instruction cache parity error corrected,"replication_factor=1,target=3",No strong failure pattern detected,"Monitor logs, correlate with related alerts, and escalate if repeated.",45,public_raw_logs
RAW-INC-0086,bgl,bgl-kernel,P1,Operational event,- 1117838583 2005.06.03 R02-M1-N0-C:J12-U11 2005-06-03-15.43.03.187724 R02-M1-N0-C:J12-U11 RAS KERNEL INFO instruction cache parity error corrected,latency_p95=2200ms,No strong failure pattern detected,"Monitor logs, correlate with related alerts, and escalate if repeated.",59,public_raw_logs
RAW-INC-0087,bgl,bgl-kernel,P1,Operational event,- 1117838583 2005.06.03 R02-M1-N0-C:J12-U11 2005-06-03-15.43.03.337692 R02-M1-N0-C:J12-U11 RAS KERNEL INFO instruction cache parity error corrected,"replication_factor=1,target=3",No strong failure pattern detected,"Monitor logs, correlate with related alerts, and escalate if repeated.",78,public_raw_logs
RAW-INC-0088,bgl,bgl-kernel,P1,Operational event,- 1117838583 2005.06.03 R02-M1-N0-C:J12-U11 2005-06-03-15.43.03.491411 R02-M1-N0-C:J12-U11 RAS KERNEL INFO instruction cache parity error corrected,node_health=degraded,No strong failure pattern detected,"Monitor logs, correlate with related alerts, and escalate if repeated.",52,public_raw_logs
RAW-INC-0089,bgl,bgl-kernel,P1,Operational event,- 1117838583 2005.06.03 R02-M1-N0-C:J12-U11 2005-06-03-15.43.03.623873 R02-M1-N0-C:J12-U11 RAS KERNEL INFO instruction cache parity error corrected,node_health=degraded,No strong failure pattern detected,"Monitor logs, correlate with related alerts, and escalate if repeated.",68,public_raw_logs
RAW-INC-0090,bgl,bgl-kernel,P1,Operational event,- 1117838583 2005.06.03 R02-M1-N0-C:J12-U11 2005-06-03-15.43.03.777169 R02-M1-N0-C:J12-U11 RAS KERNEL INFO instruction cache parity error corrected,"replication_factor=1,target=3",No strong failure pattern detected,"Monitor logs, correlate with related alerts, and escalate if repeated.",45,public_raw_logs
RAW-INC-0091,bgl,bgl-kernel,P1,Operational event,- 1117838583 2005.06.03 R02-M1-N0-C:J12-U11 2005-06-03-15.43.03.929861 R02-M1-N0-C:J12-U11 RAS KERNEL INFO instruction cache parity error corrected,"cpu=85%, memory=70%",No strong failure pattern detected,"Monitor logs, correlate with related alerts, and escalate if repeated.",88,public_raw_logs
RAW-INC-0092,bgl,bgl-kernel,P1,Operational event,- 1117838584 2005.06.03 R02-M1-N0-C:J12-U11 2005-06-03-15.43.04.078487 R02-M1-N0-C:J12-U11 RAS KERNEL INFO instruction cache parity error corrected,node_health=degraded,No strong failure pattern detected,"Monitor logs, correlate with related alerts, and escalate if repeated.",65,public_raw_logs
RAW-INC-0093,bgl,bgl-kernel,P1,Operational event,- 1117838584 2005.06.03 R02-M1-N0-C:J12-U11 2005-06-03-15.43.04.232717 R02-M1-N0-C:J12-U11 RAS KERNEL INFO instruction cache parity error corrected,node_health=degraded,No strong failure pattern detected,"Monitor logs, correlate with related alerts, and escalate if repeated.",52,public_raw_logs
RAW-INC-0094,bgl,bgl-kernel,P1,Operational event,- 1117838584 2005.06.03 R02-M1-N0-C:J12-U11 2005-06-03-15.43.04.377243 R02-M1-N0-C:J12-U11 RAS KERNEL INFO instruction cache parity error corrected,"replication_factor=1,target=3",No strong failure pattern detected,"Monitor logs, correlate with related alerts, and escalate if repeated.",47,public_raw_logs
RAW-INC-0095,bgl,bgl-kernel,P1,Operational event,- 1117838584 2005.06.03 R02-M1-N0-C:J12-U11 2005-06-03-15.43.04.527398 R02-M1-N0-C:J12-U11 RAS KERNEL INFO instruction cache parity error corrected,node_health=degraded,No strong failure pattern detected,"Monitor logs, correlate with related alerts, and escalate if repeated.",53,public_raw_logs
RAW-INC-0096,bgl,bgl-kernel,P1,Operational event,- 1117838584 2005.06.03 R02-M1-N0-C:J12-U11 2005-06-03-15.43.04.664188 R02-M1-N0-C:J12-U11 RAS KERNEL INFO instruction cache parity error corrected,node_health=degraded,No strong failure pattern detected,"Monitor logs, correlate with related alerts, and escalate if repeated.",58,public_raw_logs
RAW-INC-0097,bgl,bgl-kernel,P1,Operational event,- 1117838584 2005.06.03 R02-M1-N0-C:J12-U11 2005-06-03-15.43.04.822434 R02-M1-N0-C:J12-U11 RAS KERNEL INFO instruction cache parity error corrected,latency_p95=2200ms,No strong failure pattern detected,"Monitor logs, correlate with related alerts, and escalate if repeated.",89,public_raw_logs
RAW-INC-0098,bgl,bgl-kernel,P1,Operational event,- 1117838585 2005.06.03 R02-M1-N0-C:J12-U11 2005-06-03-15.43.05.980712 R02-M1-N0-C:J12-U11 RAS KERNEL INFO instruction cache parity error corrected,node_health=degraded,No strong failure pattern detected,"Monitor logs, correlate with related alerts, and escalate if repeated.",84,public_raw_logs
RAW-INC-0099,bgl,bgl-kernel,P1,Operational event,- 1117838586 2005.06.03 R02-M1-N0-C:J12-U11 2005-06-03-15.43.06.127403 R02-M1-N0-C:J12-U11 RAS KERNEL INFO instruction cache parity error corrected,node_health=degraded,No strong failure pattern detected,"Monitor logs, correlate with related alerts, and escalate if repeated.",63,public_raw_logs
RAW-INC-0100,bgl,bgl-kernel,P1,Operational event,- 1117838586 2005.06.03 R02-M1-N0-C:J12-U11 2005-06-03-15.43.06.272340 R02-M1-N0-C:J12-U11 RAS KERNEL INFO instruction cache parity error corrected,node_health=degraded,No strong failure pattern detected,"Monitor logs, correlate with related alerts, and escalate if repeated.",67,public_raw_logs
RAW-INC-0101,bgl,bgl-kernel,P1,Operational event,- 1117838586 2005.06.03 R02-M1-N0-C:J12-U11 2005-06-03-15.43.06.416043 R02-M1-N0-C:J12-U11 RAS KERNEL INFO instruction cache parity error corrected,latency_p95=2200ms,No strong failure pattern detected,"Monitor logs, correlate with related alerts, and escalate if repeated.",82,public_raw_logs
RAW-INC-0102,bgl,bgl-kernel,P1,Operational event,- 1117838586 2005.06.03 R02-M1-N0-C:J12-U11 2005-06-03-15.43.06.563633 R02-M1-N0-C:J12-U11 RAS KERNEL INFO instruction cache parity error corrected,latency_p95=2200ms,No strong failure pattern detected,"Monitor logs, correlate with related alerts, and escalate if repeated.",90,public_raw_logs
RAW-INC-0103,bgl,bgl-kernel,P1,Operational event,- 1117838586 2005.06.03 R02-M1-N0-C:J12-U11 2005-06-03-15.43.06.707568 R02-M1-N0-C:J12-U11 RAS KERNEL INFO instruction cache parity error corrected,latency_p95=2200ms,No strong failure pattern detected,"Monitor logs, correlate with related alerts, and escalate if repeated.",86,public_raw_logs
RAW-INC-0104,bgl,bgl-kernel,P1,Operational event,- 1117838586 2005.06.03 R02-M1-N0-C:J12-U11 2005-06-03-15.43.06.857763 R02-M1-N0-C:J12-U11 RAS KERNEL INFO instruction cache parity error corrected,"replication_factor=1,target=3",No strong failure pattern detected,"Monitor logs, correlate with related alerts, and escalate if repeated.",89,public_raw_logs
RAW-INC-0105,bgl,bgl-kernel,P1,Operational event,- 1117838588 2005.06.03 R02-M1-N0-C:J12-U11 2005-06-03-15.43.08.523246 R02-M1-N0-C:J12-U11 RAS KERNEL INFO instruction cache parity error corrected,latency_p95=2200ms,No strong failure pattern detected,"Monitor logs, correlate with related alerts, and escalate if repeated.",61,public_raw_logs
RAW-INC-0106,bgl,bgl-kernel,P1,Operational event,- 1117838588 2005.06.03 R02-M1-N0-C:J12-U11 2005-06-03-15.43.08.667599 R02-M1-N0-C:J12-U11 RAS KERNEL INFO instruction cache parity error corrected,"cpu=85%, memory=70%",No strong failure pattern detected,"Monitor logs, correlate with related alerts, and escalate if repeated.",52,public_raw_logs
RAW-INC-0107,bgl,bgl-kernel,P1,Operational event,- 1117838588 2005.06.03 R02-M1-N0-C:J12-U11 2005-06-03-15.43.08.819478 R02-M1-N0-C:J12-U11 RAS KERNEL INFO instruction cache parity error corrected,"cpu=85%, memory=70%",No strong failure pattern detected,"Monitor logs, correlate with related alerts, and escalate if repeated.",73,public_raw_logs
RAW-INC-0108,bgl,bgl-kernel,P1,Operational event,- 1117838588 2005.06.03 R02-M1-N0-C:J12-U11 2005-06-03-15.43.08.968087 R02-M1-N0-C:J12-U11 RAS KERNEL INFO instruction cache parity error corrected,"cpu=85%, memory=70%",No strong failure pattern detected,"Monitor logs, correlate with related alerts, and escalate if repeated.",73,public_raw_logs
RAW-INC-0109,bgl,bgl-kernel,P1,Operational event,- 1117838589 2005.06.03 R02-M1-N0-C:J12-U11 2005-06-03-15.43.09.136802 R02-M1-N0-C:J12-U11 RAS KERNEL INFO instruction cache parity error corrected,"cpu=85%, memory=70%",No strong failure pattern detected,"Monitor logs, correlate with related alerts, and escalate if repeated.",69,public_raw_logs
RAW-INC-0110,bgl,bgl-kernel,P1,Operational event,- 1117838589 2005.06.03 R02-M1-N0-C:J12-U11 2005-06-03-15.43.09.276780 R02-M1-N0-C:J12-U11 RAS KERNEL INFO instruction cache parity error corrected,"cpu=85%, memory=70%",No strong failure pattern detected,"Monitor logs, correlate with related alerts, and escalate if repeated.",49,public_raw_logs
RAW-INC-0111,bgl,bgl-kernel,P1,Operational event,- 1117838589 2005.06.03 R02-M1-N0-C:J12-U11 2005-06-03-15.43.09.444998 R02-M1-N0-C:J12-U11 RAS KERNEL INFO instruction cache parity error corrected,latency_p95=2200ms,No strong failure pattern detected,"Monitor logs, correlate with related alerts, and escalate if repeated.",48,public_raw_logs
RAW-INC-0112,bgl,bgl-kernel,P1,Operational event,- 1117838591 2005.06.03 R02-M1-N0-C:J12-U11 2005-06-03-15.43.11.123636 R02-M1-N0-C:J12-U11 RAS KERNEL INFO instruction cache parity error corrected,node_health=degraded,No strong failure pattern detected,"Monitor logs, correlate with related alerts, and escalate if repeated.",74,public_raw_logs
RAW-INC-0113,bgl,bgl-kernel,P1,Operational event,- 1117838591 2005.06.03 R02-M1-N0-C:J12-U11 2005-06-03-15.43.11.274810 R02-M1-N0-C:J12-U11 RAS KERNEL INFO instruction cache parity error corrected,latency_p95=2200ms,No strong failure pattern detected,"Monitor logs, correlate with related alerts, and escalate if repeated.",79,public_raw_logs
RAW-INC-0114,bgl,bgl-kernel,P1,Operational event,- 1117838591 2005.06.03 R02-M1-N0-C:J12-U11 2005-06-03-15.43.11.430190 R02-M1-N0-C:J12-U11 RAS KERNEL INFO instruction cache parity error corrected,node_health=degraded,No strong failure pattern detected,"Monitor logs, correlate with related alerts, and escalate if repeated.",84,public_raw_logs
RAW-INC-0115,bgl,bgl-kernel,P1,Operational event,- 1117838591 2005.06.03 R02-M1-N0-C:J12-U11 2005-06-03-15.43.11.580569 R02-M1-N0-C:J12-U11 RAS KERNEL INFO instruction cache parity error corrected,"replication_factor=1,target=3",No strong failure pattern detected,"Monitor logs, correlate with related alerts, and escalate if repeated.",75,public_raw_logs
RAW-INC-0116,bgl,bgl-kernel,P1,Operational event,- 1117838591 2005.06.03 R02-M1-N0-C:J12-U11 2005-06-03-15.43.11.728393 R02-M1-N0-C:J12-U11 RAS KERNEL INFO instruction cache parity error corrected,latency_p95=2200ms,No strong failure pattern detected,"Monitor logs, correlate with related alerts, and escalate if repeated.",69,public_raw_logs
RAW-INC-0117,bgl,bgl-kernel,P1,Operational event,- 1117838592 2005.06.03 R02-M1-N0-C:J12-U11 2005-06-03-15.43.12.396745 R02-M1-N0-C:J12-U11 RAS KERNEL INFO instruction cache parity error corrected,node_health=degraded,No strong failure pattern detected,"Monitor logs, correlate with related alerts, and escalate if repeated.",45,public_raw_logs
RAW-INC-0118,bgl,bgl-kernel,P1,Operational event,- 1117838592 2005.06.03 R02-M1-N0-C:J12-U11 2005-06-03-15.43.12.555962 R02-M1-N0-C:J12-U11 RAS KERNEL INFO instruction cache parity error corrected,node_health=degraded,No strong failure pattern detected,"Monitor logs, correlate with related alerts, and escalate if repeated.",70,public_raw_logs
RAW-INC-0119,bgl,bgl-kernel,P1,Operational event,- 1117838592 2005.06.03 R02-M1-N0-C:J12-U11 2005-06-03-15.43.12.710237 R02-M1-N0-C:J12-U11 RAS KERNEL INFO instruction cache parity error corrected,"cpu=85%, memory=70%",No strong failure pattern detected,"Monitor logs, correlate with related alerts, and escalate if repeated.",77,public_raw_logs
RAW-INC-0120,bgl,bgl-kernel,P1,Operational event,- 1117838594 2005.06.03 R02-M1-N0-C:J12-U11 2005-06-03-15.43.14.377218 R02-M1-N0-C:J12-U11 RAS KERNEL INFO instruction cache parity error corrected,node_health=degraded,No strong failure pattern detected,"Monitor logs, correlate with related alerts, and escalate if repeated.",54,public_raw_logs
RAW-INC-0121,bgl,bgl-kernel,P1,Operational event,- 1117838594 2005.06.03 R02-M1-N0-C:J12-U11 2005-06-03-15.43.14.548730 R02-M1-N0-C:J12-U11 RAS KERNEL INFO instruction cache parity error corrected,node_health=degraded,No strong failure pattern detected,"Monitor logs, correlate with related alerts, and escalate if repeated.",62,public_raw_logs
RAW-INC-0122,bgl,bgl-kernel,P1,Operational event,- 1117838594 2005.06.03 R02-M1-N0-C:J12-U11 2005-06-03-15.43.14.702679 R02-M1-N0-C:J12-U11 RAS KERNEL INFO instruction cache parity error corrected,node_health=degraded,No strong failure pattern detected,"Monitor logs, correlate with related alerts, and escalate if repeated.",46,public_raw_logs
RAW-INC-0123,bgl,bgl-kernel,P1,Operational event,- 1117838594 2005.06.03 R02-M1-N0-C:J12-U11 2005-06-03-15.43.14.838635 R02-M1-N0-C:J12-U11 RAS KERNEL INFO instruction cache parity error corrected,latency_p95=2200ms,No strong failure pattern detected,"Monitor logs, correlate with related alerts, and escalate if repeated.",49,public_raw_logs
RAW-INC-0124,bgl,bgl-kernel,P1,Operational event,- 1117838594 2005.06.03 R02-M1-N0-C:J12-U11 2005-06-03-15.43.14.995922 R02-M1-N0-C:J12-U11 RAS KERNEL INFO instruction cache parity error corrected,latency_p95=2200ms,No strong failure pattern detected,"Monitor logs, correlate with related alerts, and escalate if repeated.",85,public_raw_logs
RAW-INC-0125,bgl,bgl-kernel,P1,Operational event,- 1117838595 2005.06.03 R02-M1-N0-C:J12-U11 2005-06-03-15.43.15.149710 R02-M1-N0-C:J12-U11 RAS KERNEL INFO instruction cache parity error corrected,node_health=degraded,No strong failure pattern detected,"Monitor logs, correlate with related alerts, and escalate if repeated.",68,public_raw_logs
RAW-INC-0126,bgl,bgl-kernel,P1,Operational event,- 1117838595 2005.06.03 R02-M1-N0-C:J12-U11 2005-06-03-15.43.15.295444 R02-M1-N0-C:J12-U11 RAS KERNEL INFO instruction cache parity error corrected,"cpu=85%, memory=70%",No strong failure pattern detected,"Monitor logs, correlate with related alerts, and escalate if repeated.",82,public_raw_logs
RAW-INC-0127,bgl,bgl-kernel,P1,Operational event,- 1117838595 2005.06.03 R02-M1-N0-C:J12-U11 2005-06-03-15.43.15.443924 R02-M1-N0-C:J12-U11 RAS KERNEL INFO instruction cache parity error corrected,node_health=degraded,No strong failure pattern detected,"Monitor logs, correlate with related alerts, and escalate if repeated.",54,public_raw_logs
RAW-INC-0128,bgl,bgl-kernel,P1,Operational event,- 1117838597 2005.06.03 R02-M1-N0-C:J12-U11 2005-06-03-15.43.17.123192 R02-M1-N0-C:J12-U11 RAS KERNEL INFO instruction cache parity error corrected,"replication_factor=1,target=3",No strong failure pattern detected,"Monitor logs, correlate with related alerts, and escalate if repeated.",46,public_raw_logs
RAW-INC-0129,bgl,bgl-kernel,P1,Operational event,- 1117838597 2005.06.03 R02-M1-N0-C:J12-U11 2005-06-03-15.43.17.272642 R02-M1-N0-C:J12-U11 RAS KERNEL INFO instruction cache parity error corrected,latency_p95=2200ms,No strong failure pattern detected,"Monitor logs, correlate with related alerts, and escalate if repeated.",75,public_raw_logs
RAW-INC-0130,bgl,bgl-kernel,P1,Operational event,- 1117838597 2005.06.03 R02-M1-N0-C:J12-U11 2005-06-03-15.43.17.413225 R02-M1-N0-C:J12-U11 RAS KERNEL INFO instruction cache parity error corrected,"cpu=85%, memory=70%",No strong failure pattern detected,"Monitor logs, correlate with related alerts, and escalate if repeated.",70,public_raw_logs
